% {"flow_id": 6969, "openml_server": "https://www.openml.org/api/v1/xml", "col_parameters": ["classifier__bootstrap", "classifier__criterion", "classifier__max_depth", "classifier__max_features", "classifier__max_leaf_nodes", "classifier__min_samples_leaf", "classifier__min_samples_split", "classifier__min_weight_fraction_leaf", "classifier__n_estimators", "imputation__strategy"], "col_measures": ["predictive_accuracy"], "normalized_y": false, "study_id": "OpenML100", "num_runs": 500}
@RELATION openml-meta-flow-6969

@ATTRIBUTE classifier__bootstrap {True, False}
@ATTRIBUTE classifier__criterion {entropy, gini}
@ATTRIBUTE classifier__max_depth {None}
@ATTRIBUTE classifier__max_features NUMERIC
@ATTRIBUTE classifier__max_leaf_nodes {None}
@ATTRIBUTE classifier__min_samples_leaf {18, 20, 2, 7, 3, 6, 16, 14, 9, 15, 4, 8, 17, 12, 10, 13, 5, 11, 19, 1}
@ATTRIBUTE classifier__min_samples_split {9, 19, 15, 2, 4, 10, 18, 20, 5, 8, 3, 17, 7, 14, 6, 12, 16, 11, 13}
@ATTRIBUTE classifier__min_weight_fraction_leaf NUMERIC
@ATTRIBUTE classifier__n_estimators {100}
@ATTRIBUTE imputation__strategy {median, most_frequent, mean}
@ATTRIBUTE y NUMERIC
@ATTRIBUTE task_id NUMERIC

@DATA
False,gini,None,0.30739998985941963,None,2,20,0.0,100,mean,0.66712,2079
False,entropy,None,0.28203830512402683,None,4,18,0.0,100,most_frequent,0.66712,2079
False,entropy,None,0.8603396809316294,None,7,11,0.0,100,most_frequent,0.64538,2079
False,gini,None,0.7725526273150207,None,10,7,0.0,100,most_frequent,0.654891,2079
True,entropy,None,0.21542670877747652,None,9,20,0.0,100,most_frequent,0.664402,2079
False,entropy,None,0.6069517555505303,None,15,8,0.0,100,mean,0.644022,2079
True,gini,None,0.32626064095397855,None,15,3,0.0,100,mean,0.664402,2079
True,gini,None,0.32302884610513194,None,17,11,0.0,100,median,0.642663,2079
False,entropy,None,0.23859617978991912,None,12,18,0.0,100,most_frequent,0.663043,2079
False,gini,None,0.1403926061821708,None,13,2,0.0,100,mean,0.630435,2079
True,entropy,None,0.6540559506216994,None,6,4,0.0,100,mean,0.665761,2079
False,gini,None,0.6871797864314362,None,20,14,0.0,100,most_frequent,0.644022,2079
True,entropy,None,0.28722218363468177,None,6,7,0.0,100,median,0.665761,2079
False,gini,None,0.7354418490209874,None,14,8,0.0,100,mean,0.63587,2079
True,gini,None,0.23514831242577083,None,12,18,0.0,100,most_frequent,0.64538,2079
False,gini,None,0.6331086068172209,None,12,19,0.0,100,median,0.638587,2079
True,gini,None,0.37861832740290013,None,9,5,0.0,100,most_frequent,0.660326,2079
False,entropy,None,0.6073764809249482,None,10,13,0.0,100,mean,0.646739,2079
False,entropy,None,0.8027285797708618,None,18,17,0.0,100,mean,0.637228,2079
False,entropy,None,0.8623751709539439,None,12,8,0.0,100,median,0.649457,2079
False,entropy,None,0.3523324812410932,None,12,5,0.0,100,most_frequent,0.657609,2079
True,entropy,None,0.5481360943312351,None,12,20,0.0,100,most_frequent,0.652174,2079
True,entropy,None,0.6911994750803885,None,20,9,0.0,100,median,0.644022,2079
False,entropy,None,0.5040071852580733,None,13,9,0.0,100,median,0.653533,2079
False,gini,None,0.3187203397627758,None,15,11,0.0,100,most_frequent,0.644022,2079
True,gini,None,0.6796346768459031,None,7,9,0.0,100,median,0.67663,2079
True,gini,None,0.5841004658789213,None,20,5,0.0,100,mean,0.646739,2079
False,gini,None,0.49575149640600213,None,20,6,0.0,100,median,0.644022,2079
False,gini,None,0.8123477243353724,None,5,20,0.0,100,most_frequent,0.665761,2079
True,entropy,None,0.6246805825920659,None,13,18,0.0,100,mean,0.657609,2079
True,gini,None,0.39035376671405275,None,2,12,0.0,100,mean,0.672554,2079
True,entropy,None,0.3742505270504882,None,1,9,0.0,100,most_frequent,0.663043,2079
False,entropy,None,0.24876401996853828,None,19,9,0.0,100,most_frequent,0.646739,2079
True,gini,None,0.8500713721122813,None,13,14,0.0,100,mean,0.654891,2079
False,entropy,None,0.5581249325631853,None,10,16,0.0,100,mean,0.654891,2079
True,gini,None,0.47052366505632437,None,4,15,0.0,100,mean,0.669837,2079
False,gini,None,0.43159993109470585,None,6,18,0.0,100,median,0.664402,2079
True,gini,None,0.4839596455046412,None,19,13,0.0,100,mean,0.658967,2079
True,entropy,None,0.8264277483430613,None,8,7,0.0,100,median,0.663043,2079
False,entropy,None,0.5792918368989587,None,20,19,0.0,100,mean,0.649457,2079
False,gini,None,0.4089788666900248,None,19,16,0.0,100,mean,0.646739,2079
False,entropy,None,0.8027468508373263,None,9,7,0.0,100,mean,0.654891,2079
True,gini,None,0.33269963585409157,None,7,19,0.0,100,mean,0.663043,2079
True,gini,None,0.6042795675819684,None,16,15,0.0,100,most_frequent,0.663043,2079
True,entropy,None,0.33803992148305706,None,12,10,0.0,100,most_frequent,0.646739,2079
True,gini,None,0.36703863190432995,None,9,5,0.0,100,median,0.65625,2079
True,gini,None,0.48341739031577236,None,7,16,0.0,100,mean,0.66712,2079
True,gini,None,0.8691573434538488,None,12,7,0.0,100,median,0.660326,2079
True,gini,None,0.6481259735842492,None,6,14,0.0,100,most_frequent,0.668478,2079
True,entropy,None,0.7534138997749195,None,15,20,0.0,100,mean,0.653533,2079
False,entropy,None,0.8767432061737368,None,16,14,0.0,100,median,0.630435,2079
True,gini,None,0.2064487869037892,None,19,20,0.0,100,mean,0.633152,2079
False,entropy,None,0.319160054638626,None,10,8,0.0,100,median,0.66712,2079
False,entropy,None,0.4620231142484521,None,5,11,0.0,100,median,0.673913,2079
False,gini,None,0.10090983764735047,None,6,18,0.0,100,median,0.653533,2079
False,entropy,None,0.1519755777338399,None,3,11,0.0,100,most_frequent,0.660326,2079
False,gini,None,0.3643309304453849,None,10,19,0.0,100,most_frequent,0.664402,2079
True,entropy,None,0.8137902394990842,None,16,20,0.0,100,median,0.648098,2079
False,gini,None,0.4427305654634356,None,11,8,0.0,100,median,0.654891,2079
True,gini,None,0.12029608674960741,None,14,14,0.0,100,median,0.615489,2079
False,gini,None,0.20305037404992074,None,4,9,0.0,100,median,0.653533,2079
True,entropy,None,0.3337148556469319,None,7,3,0.0,100,median,0.671196,2079
True,gini,None,0.7290754650686343,None,19,5,0.0,100,median,0.63587,2079
False,gini,None,0.20142826276906628,None,15,10,0.0,100,median,0.653533,2079
True,gini,None,0.2800381560913235,None,13,19,0.0,100,most_frequent,0.669837,2079
True,entropy,None,0.5086019717629896,None,19,2,0.0,100,most_frequent,0.650815,2079
False,gini,None,0.875679957384184,None,1,6,0.0,100,mean,0.64538,2079
True,entropy,None,0.4269624528955748,None,7,7,0.0,100,mean,0.673913,2079
False,entropy,None,0.7709330765211138,None,19,7,0.0,100,most_frequent,0.641304,2079
False,gini,None,0.1774826667042202,None,18,18,0.0,100,median,0.641304,2079
False,gini,None,0.8018311137956015,None,4,12,0.0,100,most_frequent,0.675272,2079
True,gini,None,0.6401444898072592,None,11,8,0.0,100,most_frequent,0.657609,2079
True,entropy,None,0.2906489588420052,None,12,5,0.0,100,most_frequent,0.660326,2079
True,gini,None,0.8629257207294208,None,7,10,0.0,100,mean,0.669837,2079
False,entropy,None,0.7847399893248242,None,19,5,0.0,100,mean,0.626359,2079
True,gini,None,0.5754654778945362,None,18,7,0.0,100,most_frequent,0.639946,2079
True,entropy,None,0.550475418697849,None,11,14,0.0,100,most_frequent,0.657609,2079
True,entropy,None,0.735120615733988,None,8,17,0.0,100,mean,0.675272,2079
True,entropy,None,0.38445042367041404,None,7,7,0.0,100,mean,0.663043,2079
True,entropy,None,0.8310005448101355,None,8,10,0.0,100,median,0.675272,2079
False,gini,None,0.6312836062329981,None,20,10,0.0,100,most_frequent,0.63587,2079
False,entropy,None,0.42190394792508445,None,14,5,0.0,100,mean,0.660326,2079
False,gini,None,0.8675167165939732,None,11,2,0.0,100,median,0.629076,2079
False,gini,None,0.16001494586152598,None,16,2,0.0,100,mean,0.644022,2079
False,gini,None,0.642883761329492,None,12,18,0.0,100,median,0.639946,2079
False,gini,None,0.13356589487217302,None,6,6,0.0,100,mean,0.658967,2079
True,entropy,None,0.5960758420661837,None,3,10,0.0,100,mean,0.665761,2079
True,gini,None,0.7738193603558282,None,12,14,0.0,100,median,0.652174,2079
True,entropy,None,0.3883556786405937,None,19,20,0.0,100,median,0.649457,2079
True,entropy,None,0.7014517420584444,None,12,16,0.0,100,mean,0.661685,2079
True,entropy,None,0.6709222407562476,None,14,15,0.0,100,most_frequent,0.653533,2079
True,entropy,None,0.8072257471212104,None,15,2,0.0,100,most_frequent,0.646739,2079
False,entropy,None,0.8357138908743716,None,4,3,0.0,100,median,0.661685,2079
False,gini,None,0.7628936510946654,None,7,19,0.0,100,mean,0.657609,2079
True,entropy,None,0.13837020425253155,None,3,5,0.0,100,most_frequent,0.657609,2079
True,entropy,None,0.8880884414143773,None,17,19,0.0,100,most_frequent,0.644022,2079
False,gini,None,0.2048586046838013,None,16,3,0.0,100,most_frequent,0.639946,2079
True,entropy,None,0.8999484118985721,None,1,3,0.0,100,most_frequent,0.672554,2079
True,entropy,None,0.5898391291101789,None,14,18,0.0,100,mean,0.654891,2079
True,gini,None,0.280946447168409,None,11,4,0.0,100,median,0.665761,2079
True,entropy,None,0.16772470633993414,None,5,9,0.0,100,most_frequent,0.66712,2079
False,entropy,None,0.15993463339474578,None,10,6,0.0,100,mean,0.649457,2079
False,entropy,None,0.4061000695079734,None,4,4,0.0,100,mean,0.654891,2079
True,entropy,None,0.5943057907983552,None,20,20,0.0,100,median,0.638587,2079
True,gini,None,0.6230530648744139,None,2,11,0.0,100,mean,0.67663,2079
True,gini,None,0.6288163859720624,None,1,2,0.0,100,most_frequent,0.672554,2079
True,entropy,None,0.6438462374138447,None,5,11,0.0,100,median,0.67663,2079
True,entropy,None,0.5773148533539998,None,6,6,0.0,100,median,0.679348,2079
True,entropy,None,0.18241798334541448,None,9,9,0.0,100,median,0.65625,2079
True,gini,None,0.7376033863239126,None,20,5,0.0,100,most_frequent,0.634511,2079
True,gini,None,0.6674015811577818,None,3,12,0.0,100,most_frequent,0.694293,2079
False,gini,None,0.5146540334818337,None,4,5,0.0,100,mean,0.668478,2079
True,gini,None,0.6895545034118885,None,8,15,0.0,100,most_frequent,0.664402,2079
True,entropy,None,0.8978759819817447,None,20,11,0.0,100,mean,0.637228,2079
True,entropy,None,0.8302873827631324,None,8,15,0.0,100,mean,0.661685,2079
False,gini,None,0.8564840828120318,None,5,17,0.0,100,most_frequent,0.665761,2079
False,entropy,None,0.8257010446254104,None,8,20,0.0,100,most_frequent,0.639946,2079
False,gini,None,0.8524981276465914,None,1,4,0.0,100,median,0.64538,2079
True,entropy,None,0.6609383540510417,None,4,11,0.0,100,mean,0.672554,2079
True,gini,None,0.49212934133030783,None,10,3,0.0,100,most_frequent,0.66712,2079
True,gini,None,0.42325595794813975,None,4,12,0.0,100,mean,0.680707,2079
False,entropy,None,0.39909110499852307,None,10,9,0.0,100,median,0.663043,2079
True,entropy,None,0.765503240625616,None,13,20,0.0,100,most_frequent,0.65625,2079
False,gini,None,0.3250814562791402,None,17,14,0.0,100,median,0.652174,2079
False,gini,None,0.6252572768625607,None,9,10,0.0,100,mean,0.657609,2079
True,gini,None,0.396908839917273,None,18,7,0.0,100,most_frequent,0.660326,2079
True,gini,None,0.582672278161971,None,7,16,0.0,100,most_frequent,0.663043,2079
True,gini,None,0.6714834825428232,None,17,18,0.0,100,most_frequent,0.650815,2079
False,entropy,None,0.2790796347278246,None,7,10,0.0,100,most_frequent,0.661685,2079
True,gini,None,0.782362811677538,None,15,8,0.0,100,mean,0.650815,2079
False,gini,None,0.10179327727227366,None,7,20,0.0,100,median,0.649457,2079
True,entropy,None,0.21435696210687746,None,12,7,0.0,100,mean,0.649457,2079
False,entropy,None,0.4519950559846396,None,14,5,0.0,100,median,0.672554,2079
True,entropy,None,0.3354162176299581,None,11,14,0.0,100,mean,0.658967,2079
True,entropy,None,0.6928901063104196,None,12,16,0.0,100,median,0.66712,2079
True,gini,None,0.2681995363336525,None,15,17,0.0,100,mean,0.671196,2079
False,entropy,None,0.2892428336330528,None,15,12,0.0,100,median,0.65625,2079
True,gini,None,0.617115564951812,None,5,20,0.0,100,mean,0.671196,2079
True,gini,None,0.8483451923780251,None,18,5,0.0,100,mean,0.641304,2079
False,entropy,None,0.607841194075926,None,2,10,0.0,100,median,0.677989,2079
False,entropy,None,0.8486381508366463,None,7,8,0.0,100,mean,0.644022,2079
False,entropy,None,0.45758838161518545,None,13,10,0.0,100,most_frequent,0.657609,2079
False,entropy,None,0.6199630105003481,None,14,7,0.0,100,most_frequent,0.65625,2079
False,entropy,None,0.1643427484827396,None,18,6,0.0,100,median,0.633152,2079
False,gini,None,0.845369926890191,None,19,4,0.0,100,most_frequent,0.630435,2079
True,entropy,None,0.3257587115865004,None,17,18,0.0,100,median,0.658967,2079
True,gini,None,0.6831496260271238,None,9,5,0.0,100,most_frequent,0.663043,2079
True,entropy,None,0.44179805531624383,None,18,9,0.0,100,most_frequent,0.642663,2079
True,entropy,None,0.747921123325422,None,4,6,0.0,100,mean,0.66712,2079
True,gini,None,0.22518109067471848,None,10,2,0.0,100,median,0.673913,2079
False,gini,None,0.5397862718603726,None,8,11,0.0,100,mean,0.654891,2079
False,entropy,None,0.5261091767727095,None,18,18,0.0,100,most_frequent,0.652174,2079
False,gini,None,0.8890821860027349,None,17,16,0.0,100,median,0.630435,2079
False,entropy,None,0.49131357560862066,None,19,5,0.0,100,median,0.649457,2079
True,entropy,None,0.27182929645384696,None,9,15,0.0,100,mean,0.658967,2079
False,entropy,None,0.8413998602533371,None,1,8,0.0,100,median,0.668478,2079
False,gini,None,0.17285996545077015,None,15,6,0.0,100,median,0.631793,2079
False,entropy,None,0.15579276094029135,None,16,17,0.0,100,most_frequent,0.654891,2079
False,entropy,None,0.7832955724539269,None,5,6,0.0,100,most_frequent,0.652174,2079
True,entropy,None,0.4143520681093753,None,19,5,0.0,100,median,0.648098,2079
False,gini,None,0.7254637971916638,None,16,19,0.0,100,mean,0.64538,2079
True,entropy,None,0.17717601656062953,None,17,8,0.0,100,median,0.631793,2079
False,entropy,None,0.8113949020714329,None,1,20,0.0,100,most_frequent,0.653533,2079
True,gini,None,0.11377993539214337,None,10,6,0.0,100,most_frequent,0.638587,2079
True,gini,None,0.6077120369896332,None,6,19,0.0,100,median,0.677989,2079
True,entropy,None,0.16262125233763713,None,15,16,0.0,100,mean,0.633152,2079
True,entropy,None,0.7432352294164833,None,6,18,0.0,100,mean,0.665761,2079
True,entropy,None,0.7423627419324265,None,8,7,0.0,100,mean,0.677989,2079
True,gini,None,0.27295181381074907,None,5,11,0.0,100,median,0.664402,2079
False,entropy,None,0.27304819120525253,None,14,13,0.0,100,mean,0.661685,2079
False,entropy,None,0.5568986201691255,None,17,8,0.0,100,median,0.648098,2079
False,entropy,None,0.4814861447642461,None,5,4,0.0,100,mean,0.669837,2079
True,gini,None,0.20994924258828915,None,11,19,0.0,100,most_frequent,0.654891,2079
True,entropy,None,0.281574593003709,None,8,11,0.0,100,median,0.663043,2079
True,gini,None,0.5386485757487155,None,5,16,0.0,100,most_frequent,0.665761,2079
True,entropy,None,0.7470876552179329,None,4,15,0.0,100,most_frequent,0.669837,2079
False,gini,None,0.7960906807911873,None,2,15,0.0,100,most_frequent,0.673913,2079
False,gini,None,0.16078200753085456,None,4,16,0.0,100,median,0.657609,2079
False,entropy,None,0.7628636529079316,None,9,8,0.0,100,mean,0.650815,2079
False,entropy,None,0.7163295056056035,None,19,13,0.0,100,most_frequent,0.633152,2079
True,entropy,None,0.7144159820341817,None,13,20,0.0,100,median,0.648098,2079
True,gini,None,0.8634339882103054,None,17,5,0.0,100,most_frequent,0.649457,2079
False,entropy,None,0.5282615342704704,None,8,4,0.0,100,mean,0.673913,2079
False,gini,None,0.6921237030231522,None,17,20,0.0,100,mean,0.642663,2079
True,gini,None,0.6491192849891376,None,16,19,0.0,100,median,0.646739,2079
False,gini,None,0.8766071796728999,None,2,7,0.0,100,most_frequent,0.660326,2079
False,gini,None,0.5330189631796243,None,8,11,0.0,100,mean,0.658967,2079
True,entropy,None,0.8491523369547508,None,19,10,0.0,100,median,0.637228,2079
True,entropy,None,0.21662157640901408,None,16,16,0.0,100,mean,0.639946,2079
True,gini,None,0.6534078738491225,None,5,18,0.0,100,mean,0.67663,2079
False,gini,None,0.5641846165851548,None,7,18,0.0,100,median,0.658967,2079
True,entropy,None,0.33899150877758244,None,14,19,0.0,100,most_frequent,0.668478,2079
False,entropy,None,0.7993245860376544,None,13,9,0.0,100,median,0.650815,2079
True,entropy,None,0.3597178732016185,None,10,6,0.0,100,median,0.663043,2079
False,gini,None,0.6683586923859661,None,7,9,0.0,100,median,0.660326,2079
True,entropy,None,0.5422260179428567,None,1,17,0.0,100,mean,0.680707,2079
True,entropy,None,0.42847265634696596,None,7,17,0.0,100,mean,0.682065,2079
False,entropy,None,0.8961070716824223,None,4,3,0.0,100,most_frequent,0.641304,2079
True,entropy,None,0.5522435428904624,None,3,2,0.0,100,most_frequent,0.671196,2079
False,gini,None,0.7534141232198375,None,12,10,0.0,100,median,0.641304,2079
False,entropy,None,0.5498873698868009,None,2,12,0.0,100,most_frequent,0.67663,2079
False,entropy,None,0.18463856353315702,None,4,8,0.0,100,median,0.665761,2079
False,entropy,None,0.5117502933876223,None,12,9,0.0,100,median,0.663043,2079
False,gini,None,0.19861724009544526,None,12,17,0.0,100,mean,0.654891,2079
True,gini,None,0.3223121734594357,None,7,8,0.0,100,mean,0.671196,2079
True,gini,None,0.5810888358313934,None,2,3,0.0,100,median,0.684783,2079
False,entropy,None,0.7572054904479025,None,13,20,0.0,100,most_frequent,0.649457,2079
False,entropy,None,0.4533279040599826,None,14,20,0.0,100,mean,0.663043,2079
True,entropy,None,0.1387773729120527,None,18,6,0.0,100,median,0.612772,2079
False,gini,None,0.4350747464587278,None,13,20,0.0,100,median,0.648098,2079
True,entropy,None,0.2562174168720171,None,18,12,0.0,100,mean,0.642663,2079
False,entropy,None,0.4320592179251549,None,11,17,0.0,100,mean,0.658967,2079
True,gini,None,0.39515971307879416,None,15,12,0.0,100,mean,0.663043,2079
True,gini,None,0.6915398215071757,None,3,8,0.0,100,mean,0.682065,2079
True,entropy,None,0.33724173795083934,None,3,10,0.0,100,most_frequent,0.665761,2079
False,gini,None,0.17002910698082632,None,20,16,0.0,100,median,0.649457,2079
True,entropy,None,0.5947914830962667,None,9,4,0.0,100,mean,0.671196,2079
True,entropy,None,0.8278892115538672,None,13,19,0.0,100,median,0.652174,2079
False,entropy,None,0.2729472191410781,None,4,10,0.0,100,mean,0.664402,2079
False,gini,None,0.8916758717360892,None,17,18,0.0,100,mean,0.619565,2079
True,gini,None,0.5404759496166691,None,14,2,0.0,100,most_frequent,0.660326,2079
True,entropy,None,0.7703815469541858,None,18,10,0.0,100,most_frequent,0.638587,2079
True,entropy,None,0.348715783235799,None,6,10,0.0,100,median,0.675272,2079
True,gini,None,0.8519991290908048,None,19,19,0.0,100,median,0.634511,2079
True,entropy,None,0.5498207240304088,None,3,19,0.0,100,median,0.671196,2079
False,gini,None,0.16716068675604195,None,18,3,0.0,100,mean,0.652174,2079
False,gini,None,0.5564998726950313,None,14,3,0.0,100,median,0.649457,2079
True,gini,None,0.32959785753235815,None,17,16,0.0,100,most_frequent,0.660326,2079
True,gini,None,0.8074420855045117,None,9,2,0.0,100,median,0.664402,2079
True,gini,None,0.3454053465996335,None,15,9,0.0,100,most_frequent,0.658967,2079
True,entropy,None,0.5053607414494539,None,18,8,0.0,100,most_frequent,0.648098,2079
True,entropy,None,0.25121308355293914,None,6,15,0.0,100,mean,0.654891,2079
False,entropy,None,0.4419053951333264,None,17,4,0.0,100,mean,0.653533,2079
True,entropy,None,0.7212696001539428,None,17,6,0.0,100,most_frequent,0.64538,2079
True,entropy,None,0.5198523026018997,None,16,5,0.0,100,most_frequent,0.652174,2079
True,entropy,None,0.6444361963998253,None,17,12,0.0,100,most_frequent,0.644022,2079
True,entropy,None,0.567801856228577,None,10,14,0.0,100,most_frequent,0.663043,2079
False,entropy,None,0.16704437973837621,None,7,4,0.0,100,most_frequent,0.657609,2079
False,entropy,None,0.19740635344019097,None,3,4,0.0,100,median,0.673913,2079
True,gini,None,0.24291969962350085,None,5,20,0.0,100,most_frequent,0.671196,2079
True,gini,None,0.30684593165392604,None,10,10,0.0,100,median,0.663043,2079
False,gini,None,0.43033916473641776,None,12,11,0.0,100,most_frequent,0.650815,2079
True,gini,None,0.8393426150896416,None,5,16,0.0,100,mean,0.677989,2079
False,entropy,None,0.7864078786842424,None,18,8,0.0,100,median,0.638587,2079
True,gini,None,0.14113297039859507,None,18,11,0.0,100,median,0.623641,2079
False,gini,None,0.22958893553889892,None,13,17,0.0,100,most_frequent,0.654891,2079
True,gini,None,0.21408577123065273,None,1,3,0.0,100,most_frequent,0.677989,2079
False,gini,None,0.2895803137913572,None,19,3,0.0,100,median,0.654891,2079
False,gini,None,0.45128379296537513,None,11,7,0.0,100,most_frequent,0.650815,2079
True,gini,None,0.4025042428935287,None,7,20,0.0,100,median,0.669837,2079
True,entropy,None,0.5683567895898005,None,13,15,0.0,100,most_frequent,0.657609,2079
True,gini,None,0.7200514381382745,None,13,20,0.0,100,median,0.653533,2079
True,entropy,None,0.4744559902072296,None,3,14,0.0,100,median,0.677989,2079
